,dropout,learning.rate,L1.regularization,training.steps,accuracy,execution.time,Pred.Quality
84,0.05,0.0008,0.01,100,0.2666666805744171,6.870206117630005,-1
85,0.05,0.0008,0.01,500,0.4666666686534882,8.789075613021849,-1
86,0.05,0.0008,0.01,2500,0.5333333611488342,19.138579607009888,0
87,0.05,0.0008,0.1,100,0.4666666686534882,6.611299276351929,-1
88,0.05,0.0008,0.1,500,0.2666666805744171,8.913520097732542,-1
89,0.05,0.0008,0.1,2500,0.5333333611488342,18.81667160987854,0
90,0.05,0.0008,1.0,100,0.2666666805744171,6.830848217010497,-1
91,0.05,0.0008,1.0,500,0.4666666686534882,9.465394258499147,-1
92,0.05,0.0008,1.0,2500,0.4666666686534882,20.887700557708737,-1
93,0.05,0.0008,10.0,100,0.4666666686534882,6.9709434509277335,-1
94,0.05,0.0008,10.0,500,0.4666666686534882,8.537930727005005,-1
95,0.05,0.0008,10.0,2500,0.2666666805744171,19.806717395782467,-1
96,0.05,0.0032,0.01,100,0.2666666805744171,6.638258695602418,-1
97,0.05,0.0032,0.01,500,0.2666666805744171,8.369829654693604,-1
98,0.05,0.0032,0.01,2500,0.30000001192092896,19.193811416625977,-1
99,0.05,0.0032,0.1,100,0.2666666805744171,6.830814123153687,-1
100,0.05,0.0032,0.1,500,0.2666666805744171,8.689249753952026,-1
101,0.05,0.0032,0.1,2500,0.5333333611488342,19.378961086273197,0
102,0.05,0.0032,1.0,100,0.2666666805744171,6.6172096729278564,-1
103,0.05,0.0032,1.0,500,0.2666666805744171,8.685024261474611,-1
104,0.05,0.0032,1.0,2500,0.2666666805744171,18.833539247512817,-1
105,0.05,0.0032,10.0,100,0.2666666805744171,6.943067789077759,-1
106,0.05,0.0032,10.0,500,0.4666666686534882,8.891823768615723,-1
107,0.05,0.0032,10.0,2500,0.2666666805744171,19.274220705032352,-1
108,0.05,0.0128,0.01,100,0.2666666805744171,6.7854743003845215,-1
109,0.05,0.0128,0.01,500,0.5333333611488342,8.794312953948975,0
110,0.05,0.0128,0.01,2500,0.9666666388511658,19.2983980178833,1
111,0.05,0.0128,0.1,100,0.3333333432674408,6.840634822845459,-1
112,0.05,0.0128,0.1,500,0.4333333373069763,8.827253580093382,-1
113,0.05,0.0128,0.1,2500,0.8333333134651184,19.25572419166565,1
114,0.05,0.0128,1.0,100,0.2666666805744171,6.679399728775024,-1
115,0.05,0.0128,1.0,500,0.2666666805744171,8.728376865386963,-1
116,0.05,0.0128,1.0,2500,0.2666666805744171,19.028803348541263,-1
117,0.05,0.0128,10.0,100,0.2666666805744171,6.9017271995544425,-1
118,0.05,0.0128,10.0,500,0.2666666805744171,8.660596132278442,-1
119,0.05,0.0128,10.0,2500,0.2666666805744171,19.282769680023197,-1
120,0.05,0.0512,0.01,100,0.6000000238418579,6.594871759414673,0
121,0.05,0.0512,0.01,500,0.9666666388511658,8.664750337600706,1
122,0.05,0.0512,0.01,2500,0.9333333373069764,19.099864482879642,1
123,0.05,0.0512,0.1,100,0.8999999761581421,6.7083351612091064,1
124,0.05,0.0512,0.1,500,0.5333333611488342,8.870765209197998,0
125,0.05,0.0512,0.1,2500,0.9666666388511658,19.149215221405033,1
126,0.05,0.0512,1.0,100,0.2666666805744171,6.342630863189697,-1
127,0.05,0.0512,1.0,500,0.2666666805744171,8.853954792022705,-1
128,0.05,0.0512,1.0,2500,0.2666666805744171,18.971168518066406,-1
129,0.05,0.0512,10.0,100,0.2666666805744171,6.504447937011719,-1
130,0.05,0.0512,10.0,500,0.2666666805744171,8.664715766906737,-1
131,0.05,0.0512,10.0,2500,0.2666666805744171,18.611163616180423,-1
132,0.05,0.2048,0.01,100,0.5333333611488342,6.2842395305633545,0
133,0.05,0.2048,0.01,500,0.9666666388511658,8.651854515075684,1
134,0.05,0.2048,0.01,2500,0.9333333373069764,19.017726182937626,1
135,0.05,0.2048,0.1,100,0.9666666388511658,6.5409157276153564,1
136,0.05,0.2048,0.1,500,0.9666666388511658,8.507288217544557,1
137,0.05,0.2048,0.1,2500,0.9666666388511658,18.919712781906128,1
138,0.05,0.2048,1.0,100,0.2666666805744171,6.741742372512817,-1
139,0.05,0.2048,1.0,500,0.2666666805744171,8.704730749130249,-1
140,0.05,0.2048,1.0,2500,0.2666666805744171,18.57230257987976,-1
141,0.05,0.2048,10.0,100,0.2666666805744171,6.761439561843872,-1
142,0.05,0.2048,10.0,500,0.2666666805744171,8.429842233657839,-1
143,0.05,0.2048,10.0,2500,0.2666666805744171,18.90481805801392,-1
144,0.1,0.0002,0.01,100,0.2666666805744171,6.588760852813723,-1
145,0.1,0.0002,0.01,500,0.2666666805744171,8.703031539916992,-1
146,0.1,0.0002,0.01,2500,0.4666666686534882,18.536411046981808,-1
147,0.1,0.0002,0.1,100,0.4666666686534882,6.6308462619781485,-1
148,0.1,0.0002,0.1,500,0.2666666805744171,8.528596162796019,-1
149,0.1,0.0002,0.1,2500,0.2666666805744171,19.197356700897213,-1
150,0.1,0.0002,1.0,100,0.2666666805744171,6.700399160385133,-1
151,0.1,0.0002,1.0,500,0.2666666805744171,9.014810562133787,-1
152,0.1,0.0002,1.0,2500,0.2666666805744171,18.843374252319336,-1
153,0.1,0.0002,10.0,100,0.2666666805744171,6.690831661224365,-1
154,0.1,0.0002,10.0,500,0.2666666805744171,8.653874158859253,-1
155,0.1,0.0002,10.0,2500,0.2666666805744171,18.840634107589718,-1
156,0.1,0.0008,0.01,100,0.2666666805744171,6.600956439971924,-1
157,0.1,0.0008,0.01,500,0.2666666805744171,8.6207435131073,-1
158,0.1,0.0008,0.01,2500,0.2666666805744171,18.681752443313602,-1
159,0.1,0.0008,0.1,100,0.2666666805744171,6.815162420272827,-1
160,0.1,0.0008,0.1,500,0.2666666805744171,8.706229209899902,-1
161,0.1,0.0008,0.1,2500,0.2666666805744171,19.466919898986816,-1
162,0.1,0.0008,1.0,100,0.2666666805744171,6.5013272762298575,-1
163,0.1,0.0008,1.0,500,0.4666666686534882,8.959666967391966,-1
164,0.1,0.0008,1.0,2500,0.4666666686534882,19.267455339431766,-1
165,0.1,0.0008,10.0,100,0.4666666686534882,6.3342063426971436,-1
166,0.1,0.0008,10.0,500,0.2666666805744171,9.025441646575928,-1
167,0.1,0.0008,10.0,2500,0.4666666686534882,18.61014723777771,-1
168,0.1,0.0032,0.01,100,0.4666666686534882,6.938295841217041,-1
169,0.1,0.0032,0.01,500,0.2666666805744171,9.006562471389769,-1
170,0.1,0.0032,0.01,2500,0.5333333611488342,19.54332184791565,0
171,0.1,0.0032,0.1,100,0.2666666805744171,6.757944345474242,-1
172,0.1,0.0032,0.1,500,0.30000001192092896,8.761235475540161,-1
173,0.1,0.0032,0.1,2500,0.5333333611488342,19.277276277542114,0
174,0.1,0.0032,1.0,100,0.2666666805744171,6.770885705947876,-1
175,0.1,0.0032,1.0,500,0.2666666805744171,8.703793525695799,-1
176,0.1,0.0032,1.0,2500,0.2666666805744171,18.749695539474487,-1
177,0.1,0.0032,10.0,100,0.2666666805744171,6.549147129058838,-1
178,0.1,0.0032,10.0,500,0.2666666805744171,8.694814682006836,-1
179,0.1,0.0032,10.0,2500,0.4666666686534882,19.574072360992428,-1
180,0.1,0.0128,0.01,100,0.5333333611488342,6.4901061058044425,0
181,0.1,0.0128,0.01,500,0.5333333611488342,8.677980184555054,0
182,0.1,0.0128,0.01,2500,0.8999999761581421,18.828175067901608,1
183,0.1,0.0128,0.1,100,0.2666666805744171,7.02099084854126,-1
184,0.1,0.0128,0.1,500,0.5333333611488342,8.771278381347656,0
185,0.1,0.0128,0.1,2500,0.5666666626930237,19.44655585289001,0
186,0.1,0.0128,1.0,100,0.2666666805744171,6.658159017562866,-1
187,0.1,0.0128,1.0,500,0.2666666805744171,8.766414165496826,-1
188,0.1,0.0128,1.0,2500,0.2666666805744171,19.205125331878666,-1
189,0.1,0.0128,10.0,100,0.2666666805744171,6.7565250396728525,-1
190,0.1,0.0128,10.0,500,0.2666666805744171,8.863464832305908,-1
191,0.1,0.0128,10.0,2500,0.2666666805744171,18.68032121658325,-1
192,0.1,0.0512,0.01,100,0.5333333611488342,6.6855385303497314,0
193,0.1,0.0512,0.01,500,0.5666666626930237,9.138034343719482,0
194,0.1,0.0512,0.01,2500,0.9666666388511658,19.14161777496338,1
195,0.1,0.0512,0.1,100,0.5333333611488342,6.8151023387908936,0
196,0.1,0.0512,0.1,500,0.8999999761581421,8.456222295761107,1
197,0.1,0.0512,0.1,2500,0.9666666388511658,19.11121916770935,1
198,0.1,0.0512,1.0,100,0.2666666805744171,6.788291931152344,-1
199,0.1,0.0512,1.0,500,0.2666666805744171,8.68984580039978,-1
200,0.1,0.0512,1.0,2500,0.2666666805744171,18.86584186553955,-1
201,0.1,0.0512,10.0,100,0.2666666805744171,6.944768905639648,-1
202,0.1,0.0512,10.0,500,0.2666666805744171,9.065512418746946,-1
203,0.1,0.0512,10.0,2500,0.2666666805744171,19.30799865722656,-1
204,0.1,0.2048,0.01,100,0.5666666626930237,6.701977968215942,0
205,0.1,0.2048,0.01,500,0.9333333373069764,9.139683485031126,1
206,0.1,0.2048,0.01,2500,0.9333333373069764,18.959004402160645,1
207,0.1,0.2048,0.1,100,0.6000000238418579,6.806898593902588,0
208,0.1,0.2048,0.1,500,0.9666666388511658,9.037508726119997,1
209,0.1,0.2048,0.1,2500,0.9666666388511658,18.61692833900452,1
210,0.1,0.2048,1.0,100,0.2666666805744171,6.374730110168457,-1
211,0.1,0.2048,1.0,500,0.2666666805744171,8.603190183639526,-1
212,0.1,0.2048,1.0,2500,0.2666666805744171,19.391826391220093,-1
213,0.1,0.2048,10.0,100,0.2666666805744171,6.529600620269775,-1
214,0.1,0.2048,10.0,500,0.2666666805744171,8.80536913871765,-1
215,0.1,0.2048,10.0,2500,0.2666666805744171,18.70587992668152,-1
216,0.25,0.0002,0.01,100,0.2666666805744171,6.940605401992798,-1
217,0.25,0.0002,0.01,500,0.4666666686534882,8.557060241699219,-1
218,0.25,0.0002,0.01,2500,0.2666666805744171,19.469627380371094,-1
219,0.25,0.0002,0.1,100,0.4666666686534882,6.672665596008301,-1
220,0.25,0.0002,0.1,500,0.2666666805744171,8.888688325881956,-1
221,0.25,0.0002,0.1,2500,0.2666666805744171,19.16358089447021,-1
222,0.25,0.0002,1.0,100,0.2666666805744171,6.939590692520143,-1
223,0.25,0.0002,1.0,500,0.4666666686534882,8.965959787368773,-1
224,0.25,0.0002,1.0,2500,0.4666666686534882,19.08205533027649,-1
225,0.25,0.0002,10.0,100,0.2666666805744171,6.470050811767577,-1
226,0.25,0.0002,10.0,500,0.2666666805744171,8.889781236648561,-1
227,0.25,0.0002,10.0,2500,0.4666666686534882,19.117308616638184,-1
228,0.25,0.0008,0.01,100,0.2666666805744171,6.840850114822388,-1
229,0.25,0.0008,0.01,500,0.2666666805744171,8.474905490875244,-1
230,0.25,0.0008,0.01,2500,0.2666666805744171,19.316245794296265,-1
231,0.25,0.0008,0.1,100,0.2666666805744171,6.510130882263184,-1
232,0.25,0.0008,0.1,500,0.2666666805744171,8.761666774749756,-1
233,0.25,0.0008,0.1,2500,0.4666666686534882,19.012969732284546,-1
234,0.25,0.0008,1.0,100,0.2666666805744171,6.499837160110474,-1
235,0.25,0.0008,1.0,500,0.2666666805744171,8.572295665740969,-1
236,0.25,0.0008,1.0,2500,0.2666666805744171,19.11163330078125,-1
237,0.25,0.0008,10.0,100,0.2666666805744171,6.51784873008728,-1
238,0.25,0.0008,10.0,500,0.4666666686534882,8.7019202709198,-1
239,0.25,0.0008,10.0,2500,0.4666666686534882,19.348511695861816,-1
240,0.25,0.0032,0.01,100,0.2666666805744171,6.999013423919678,-1
241,0.25,0.0032,0.01,500,0.2666666805744171,8.627628803253174,-1
242,0.25,0.0032,0.01,2500,0.5333333611488342,19.53065133094788,0
243,0.25,0.0032,0.1,100,0.2666666805744171,6.566814184188843,-1
244,0.25,0.0032,0.1,500,0.4666666686534882,8.79203462600708,-1
245,0.25,0.0032,0.1,2500,0.5333333611488342,18.733718633651733,0
246,0.25,0.0032,1.0,100,0.2666666805744171,6.9811577796936035,-1
247,0.25,0.0032,1.0,500,0.4666666686534882,8.613605260848999,-1
248,0.25,0.0032,1.0,2500,0.2666666805744171,19.556027173995968,-1
249,0.25,0.0032,10.0,100,0.4666666686534882,6.4668123722076425,-1
250,0.25,0.0032,10.0,500,0.4666666686534882,8.589830875396729,-1
251,0.25,0.0032,10.0,2500,0.2666666805744171,19.241106510162357,-1
252,0.25,0.0128,0.01,100,0.5333333611488342,6.469553470611572,0
253,0.25,0.0128,0.01,500,0.5333333611488342,9.110697746276855,0
254,0.25,0.0128,0.01,2500,0.5333333611488342,19.022109031677246,0
255,0.25,0.0128,0.1,100,0.5333333611488342,6.792645454406737,0
256,0.25,0.0128,0.1,500,0.5333333611488342,8.687981605529785,0
257,0.25,0.0128,0.1,2500,0.5333333611488342,18.9721474647522,0
258,0.25,0.0128,1.0,100,0.2666666805744171,6.504664897918701,-1
259,0.25,0.0128,1.0,500,0.2666666805744171,8.681682109832764,-1
260,0.25,0.0128,1.0,2500,0.2666666805744171,19.372175693511966,-1
261,0.25,0.0128,10.0,100,0.2666666805744171,6.442056179046631,-1
262,0.25,0.0128,10.0,500,0.2666666805744171,9.005999088287354,-1
263,0.25,0.0128,10.0,2500,0.2666666805744171,19.05707335472107,-1
264,0.25,0.0512,0.01,100,0.5333333611488342,6.486757040023804,0
265,0.25,0.0512,0.01,500,0.5333333611488342,8.697442531585692,0
266,0.25,0.0512,0.01,2500,0.5333333611488342,18.721376657485962,0
267,0.25,0.0512,0.1,100,0.5333333611488342,6.950639009475707,0
268,0.25,0.0512,0.1,500,0.5333333611488342,8.71609091758728,0
269,0.25,0.0512,0.1,2500,0.5666666626930237,19.43787932395935,0
270,0.25,0.0512,1.0,100,0.2666666805744171,6.680073261260986,-1
271,0.25,0.0512,1.0,500,0.2666666805744171,8.788508415222168,-1
272,0.25,0.0512,1.0,2500,0.2666666805744171,19.598349571228027,-1
273,0.25,0.0512,10.0,100,0.2666666805744171,6.492379426956178,-1
274,0.25,0.0512,10.0,500,0.2666666805744171,9.035013198852539,-1
275,0.25,0.0512,10.0,2500,0.2666666805744171,19.044927120208737,-1
276,0.25,0.2048,0.01,100,0.5333333611488342,6.670374393463135,0
277,0.25,0.2048,0.01,500,0.9666666388511658,8.634085416793821,1
278,0.25,0.2048,0.01,2500,0.9333333373069764,18.99789905548096,1
279,0.25,0.2048,0.1,100,0.5333333611488342,6.749465465545652,0
280,0.25,0.2048,0.1,500,0.5333333611488342,8.496799230575563,0
281,0.25,0.2048,0.1,2500,0.2666666805744171,19.31756019592285,-1
282,0.25,0.2048,1.0,100,0.2666666805744171,6.643086910247803,-1
283,0.25,0.2048,1.0,500,0.2666666805744171,8.755537509918213,-1
284,0.25,0.2048,1.0,2500,0.2666666805744171,19.185656547546387,-1
285,0.25,0.2048,10.0,100,0.2666666805744171,6.742239713668822,-1
286,0.25,0.2048,10.0,500,0.2666666805744171,9.215789079666136,-1
287,0.25,0.2048,10.0,2500,0.2666666805744171,19.020402669906613,-1
